city,timestamp,temperature,season
Moscow,2018-08-15,33.54256778697895,summer
Moscow,2018-08-16,18.738610812293963,summer
Moscow,2018-08-17,16.930434456614886,summer
Moscow,2018-08-18,14.430899940324231,summer
Moscow,2018-08-19,14.415422406752004,summer
Moscow,2018-08-20,13.68360731376007,summer
Moscow,2018-08-21,14.419091006937448,summer
Moscow,2018-08-22,14.763101206315898,summer
Moscow,2018-08-23,18.122064656367083,summer
Moscow,2018-08-24,19.24681045285803,summer
Moscow,2018-08-25,15.056904207547966,summer
Moscow,2018-08-26,10.83985230334093,summer
Moscow,2018-08-27,7.412687940033617,summer
Moscow,2018-08-28,24.4778847680916,summer
Moscow,2018-08-29,18.371404124409306,summer
Moscow,2018-08-30,11.768185349580895,summer
Moscow,2018-08-31,19.89551955614865,summer
Moscow,2018-09-01,13.819638191630082,autumn
Moscow,2018-09-02,4.965649246180054,autumn
Moscow,2018-09-03,6.240108857149657,autumn
Moscow,2018-09-04,6.093634090288855,autumn
Moscow,2018-09-05,7.603886341914486,autumn
Moscow,2018-09-06,4.214133723250799,autumn
Moscow,2018-09-07,-0.9369780680879227,autumn
Moscow,2018-09-08,-1.6132175180808694,autumn
Moscow,2018-09-09,14.610023107114143,autumn
Moscow,2018-09-10,13.057659237879271,autumn
Moscow,2018-09-11,8.3753178574354,autumn
Moscow,2018-09-12,4.672265778331805,autumn
Moscow,2018-09-13,4.577256888161974,autumn
Moscow,2018-09-14,1.5022755877338483,autumn
Moscow,2018-09-15,10.941926467330765,autumn
Moscow,2018-09-16,10.110051081327438,autumn
Moscow,2018-09-17,0.17665969500489354,autumn
Moscow,2018-09-18,2.7277147497647327,autumn
Moscow,2018-09-19,1.465449292823127,autumn
Moscow,2018-09-20,16.77217259009313,autumn
Moscow,2018-09-21,3.7248826283921597,autumn
Moscow,2018-09-22,10.349035966958272,autumn
Moscow,2018-09-23,2.427626071141823,autumn
Moscow,2018-09-24,9.424953076821483,autumn
Moscow,2018-09-25,2.667782029886812,autumn
Moscow,2018-09-26,11.823744278606423,autumn
Moscow,2018-09-27,15.655835691456884,autumn
Moscow,2018-09-28,5.130316680435183,autumn
Moscow,2018-09-29,0.6703842290501312,autumn
Moscow,2018-09-30,3.8052210058687708,autumn
Moscow,2018-10-01,15.478739005952129,autumn
Moscow,2018-10-02,5.805880526517283,autumn
Moscow,2018-10-03,14.496175801964336,autumn
Moscow,2018-10-04,3.798115279617212,autumn
Moscow,2018-10-05,11.063665692377683,autumn
Moscow,2018-10-06,11.022047925395256,autumn
Moscow,2018-10-07,-4.800239206822974,autumn
Moscow,2018-10-08,10.570281138059684,autumn
Moscow,2018-10-09,15.319513734550444,autumn
Moscow,2018-10-10,5.435256695968189,autumn
Moscow,2018-10-11,7.787125245132939,autumn
Moscow,2018-10-12,12.33719813186757,autumn
Moscow,2018-10-13,6.10118966917086,autumn
Moscow,2018-10-14,7.648620519851492,autumn
Moscow,2018-10-15,7.444962550249261,autumn
Moscow,2018-10-16,4.744807959477272,autumn
Moscow,2018-10-17,3.137131143722879,autumn
Moscow,2018-10-18,-7.658692670836471,autumn
Moscow,2018-10-19,23.046729618460137,autumn
Moscow,2018-10-20,3.0224936810743817,autumn
Moscow,2018-10-21,8.69271417746789,autumn
Moscow,2018-10-22,10.816564245066356,autumn
Moscow,2018-10-23,11.35743083336644,autumn
Moscow,2018-10-24,9.633449430900638,autumn
Moscow,2018-10-25,8.99789528797496,autumn
Moscow,2018-10-26,9.332907074482765,autumn
Moscow,2018-10-27,0.7451159985033105,autumn
Moscow,2018-10-28,5.743523739523486,autumn
Moscow,2018-10-29,10.721474064405472,autumn
Moscow,2018-10-30,4.784715298282442,autumn
Moscow,2018-10-31,9.384442143417308,autumn
Moscow,2018-11-01,6.462858614106084,autumn
Moscow,2018-11-02,4.078572813869252,autumn
Moscow,2018-11-03,1.588652724821654,autumn
Moscow,2018-11-04,8.331870651654025,autumn
Moscow,2018-11-05,6.004423527579269,autumn
Moscow,2018-11-06,14.0219470116522,autumn
Moscow,2018-11-07,7.618253905476508,autumn
Moscow,2018-11-08,15.32379110357651,autumn
Moscow,2018-11-09,2.868319775821713,autumn
Moscow,2018-11-10,13.330030704358322,autumn
Moscow,2018-11-11,8.004476072653743,autumn
Moscow,2018-11-12,7.0573901839271445,autumn
Moscow,2018-11-13,5.4662802569787114,autumn
Moscow,2018-11-14,0.7821363898600016,autumn
Moscow,2018-11-15,7.6866989472989005,autumn
Moscow,2018-11-16,16.097689076793976,autumn
Moscow,2018-11-17,3.5802099111619343,autumn
Moscow,2018-11-18,4.981711086805793,autumn
Moscow,2018-11-19,14.128435896605968,autumn
Moscow,2018-11-20,2.53386333683288,autumn
Moscow,2018-11-21,16.989118907107596,autumn
Moscow,2018-11-22,11.017853819120749,autumn
Moscow,2018-11-23,14.82100191993713,autumn
Moscow,2018-11-24,6.463073150995491,autumn
Moscow,2018-11-25,10.783572246673241,autumn
Moscow,2018-11-26,3.7439573194289073,autumn
Moscow,2018-11-27,9.117260845005168,autumn
Moscow,2018-11-28,6.597809237461358,autumn
Moscow,2018-11-29,-4.885925662093911,autumn
Moscow,2018-11-30,8.647565638797523,autumn
Moscow,2018-12-01,-13.01916238082004,winter
Moscow,2018-12-02,-12.820123849949802,winter
Moscow,2018-12-03,-16.581038419045193,winter
Moscow,2018-12-04,-7.052115581247426,winter
Moscow,2018-12-05,-17.740352229314123,winter
Moscow,2018-12-06,6.588992601412681,winter
Moscow,2018-12-07,-0.4067332264800214,winter
Moscow,2018-12-08,-12.793612147533581,winter
Moscow,2018-12-09,1.4394548177247852,winter
Moscow,2018-12-10,-12.110706612992757,winter
Moscow,2018-12-11,-4.270276865360981,winter
Moscow,2018-12-12,-12.220941779123915,winter
Moscow,2018-12-13,-18.436849890020703,winter
Moscow,2018-12-14,-5.279580319274045,winter
Moscow,2018-12-15,-7.640545854388201,winter
Moscow,2018-12-16,-8.281256736640064,winter
Moscow,2018-12-17,-7.020797295437721,winter
Moscow,2018-12-18,-14.894472750662219,winter
Moscow,2018-12-19,-9.683911913729428,winter
Moscow,2018-12-20,-18.376730184846856,winter
Moscow,2018-12-21,-12.538992907731691,winter
Moscow,2018-12-22,-9.553945610384671,winter
Moscow,2018-12-23,-7.548858903274656,winter
Moscow,2018-12-24,-17.722193004665037,winter
Moscow,2018-12-25,-14.262756042488954,winter
Moscow,2018-12-26,-13.47423564686548,winter
Moscow,2018-12-27,-11.771404986717227,winter
Moscow,2018-12-28,-9.535040320600515,winter
Moscow,2018-12-29,-14.218665053386765,winter
Moscow,2018-12-30,-16.149673476690445,winter
Moscow,2018-12-31,-17.329788073970377,winter
Moscow,2019-01-01,-9.416593384457926,winter
Moscow,2019-01-02,-13.465339617038776,winter
Moscow,2019-01-03,-10.60751256004551,winter
Moscow,2019-01-04,-16.17451528387119,winter
Moscow,2019-01-05,-18.221788199791987,winter
Moscow,2019-01-06,-12.367753205513297,winter
Moscow,2019-01-07,-7.645393073411632,winter
Moscow,2019-01-08,-13.328343612780525,winter
Moscow,2019-01-09,-4.201270668843073,winter
Moscow,2019-01-10,-10.39893707761692,winter
Moscow,2019-01-11,-14.16832765125574,winter
Moscow,2019-01-12,-10.688896585930827,winter
Moscow,2019-01-13,-6.7974571280723275,winter
Moscow,2019-01-14,-18.234505626030547,winter
Moscow,2019-01-15,-18.49297885200458,winter
Moscow,2019-01-16,-15.221841339081267,winter
Moscow,2019-01-17,-15.430583686828575,winter
Moscow,2019-01-18,-13.199134358768955,winter
Moscow,2019-01-19,-8.810941741234931,winter
Moscow,2019-01-20,-12.69219526910593,winter
Moscow,2019-01-21,-2.97704015683186,winter
Moscow,2019-01-22,0.9049497411892116,winter
Moscow,2019-01-23,-13.486533563433868,winter
Moscow,2019-01-24,-11.479978688251801,winter
Moscow,2019-01-25,-2.5618072434871095,winter
Moscow,2019-01-26,-16.117494419375046,winter
Moscow,2019-01-27,-13.838080271466843,winter
Moscow,2019-01-28,-4.032080364585019,winter
Moscow,2019-01-29,-12.055680124138437,winter
Moscow,2019-01-30,-13.097862203304729,winter
Moscow,2019-01-31,-14.741270030706353,winter
Moscow,2019-02-01,-15.690873060633278,winter
Moscow,2019-02-02,-3.239429277667969,winter
Moscow,2019-02-03,-22.09649333805871,winter
Moscow,2019-02-04,-10.517179049067241,winter
Moscow,2019-02-05,-14.451376942372885,winter
Moscow,2019-02-06,-6.078845609062654,winter
Moscow,2019-02-07,-17.169404636743987,winter
Moscow,2019-02-08,-7.963804306890747,winter
Moscow,2019-02-09,-15.717729024653114,winter
Moscow,2019-02-10,-6.155606771843698,winter
Moscow,2019-02-11,-17.115835772691817,winter
Moscow,2019-02-12,-14.056294999025681,winter
Moscow,2019-02-13,-6.570333051447491,winter
Moscow,2019-02-14,-10.69468693571367,winter
Moscow,2019-02-15,-3.0842920749393654,winter
Moscow,2019-02-16,-3.813168811311468,winter
Moscow,2019-02-17,-11.943076525588523,winter
Moscow,2019-02-18,-2.0699443520675045,winter
Moscow,2019-02-19,-8.190852243024608,winter
Moscow,2019-02-20,-5.263887088170918,winter
Moscow,2019-02-21,-8.133470105026268,winter
Moscow,2019-02-22,-9.76062530338839,winter
Moscow,2019-02-23,-8.629606656127516,winter
Moscow,2019-02-24,-11.875771904705609,winter
Moscow,2019-02-25,-11.38201236570916,winter
Moscow,2019-02-26,-13.07515087133084,winter
Moscow,2019-02-27,-8.91493487323321,winter
Moscow,2019-02-28,-15.729671326052943,winter
Moscow,2019-03-01,6.8865855428226315,spring
Moscow,2019-03-02,0.0033201781788809726,spring
Moscow,2019-03-03,5.680061503456664,spring
Moscow,2019-03-04,14.47833500680355,spring
Moscow,2019-03-05,5.650492208507468,spring
Moscow,2019-03-06,-2.858745613438437,spring
Moscow,2019-03-07,6.767907519684703,spring
Moscow,2019-03-08,5.135982966443083,spring
Moscow,2019-03-09,1.2169596668497,spring
Moscow,2019-03-10,5.419496236610423,spring
Moscow,2019-03-11,14.40389025918396,spring
Moscow,2019-03-12,8.371215542700007,spring
Moscow,2019-03-13,-2.490103165558983,spring
Moscow,2019-03-14,-3.728963705063821,spring
Moscow,2019-03-15,6.523809373612513,spring
Moscow,2019-03-16,9.259078166388772,spring
Moscow,2019-03-17,0.9395663642517382,spring
Moscow,2019-03-18,6.242237361224462,spring
Moscow,2019-03-19,-0.1471534715826852,spring
Moscow,2019-03-20,4.52271823023228,spring
Moscow,2019-03-21,8.926567207288645,spring
Moscow,2019-03-22,3.779972844401489,spring
Moscow,2019-03-23,7.172214670381773,spring
Moscow,2019-03-24,1.88340611010715,spring
Moscow,2019-03-25,5.024426572662266,spring
Moscow,2019-03-26,2.626986614645341,spring
Moscow,2019-03-27,2.296700833636423,spring
Moscow,2019-03-28,6.658288528698477,spring
Moscow,2019-03-29,4.524872123020067,spring
Moscow,2019-03-30,-1.7625347650348209,spring
Moscow,2019-03-31,2.307481535229419,spring
Moscow,2019-04-01,0.7029534430879387,spring
Moscow,2019-04-02,1.5706983001882402,spring
Moscow,2019-04-03,10.223907459759406,spring
Moscow,2019-04-04,3.066736623687702,spring
Moscow,2019-04-05,9.124569292251511,spring
Moscow,2019-04-06,-3.9606302618481664,spring
Moscow,2019-04-07,3.7480686036619897,spring
Moscow,2019-04-08,7.545203868639803,spring
Moscow,2019-04-09,12.356938954160245,spring
Moscow,2019-04-10,4.987132373550518,spring
Moscow,2019-04-11,11.135758565363506,spring
Moscow,2019-04-12,3.860631490411441,spring
Moscow,2019-04-13,3.8875162449563967,spring
Moscow,2019-04-14,9.303915595930544,spring
Moscow,2019-04-15,14.357090599888767,spring
Moscow,2019-04-16,9.4064048503242,spring
Moscow,2019-04-17,10.496771486892053,spring
Moscow,2019-04-18,-0.8668874725105313,spring
Moscow,2019-04-19,2.8316526821947283,spring
Moscow,2019-04-20,9.514119492945278,spring
Moscow,2019-04-21,7.997833561693878,spring
Moscow,2019-04-22,5.756063927815923,spring
Moscow,2019-04-23,12.423026869568153,spring
Moscow,2019-04-24,1.1812133592779124,spring
Moscow,2019-04-25,5.00045805508006,spring
Moscow,2019-04-26,3.320645938216728,spring
Moscow,2019-04-27,8.345922284017872,spring
Moscow,2019-04-28,7.7944190618723805,spring
Moscow,2019-04-29,-3.1725357428389387,spring
Moscow,2019-04-30,6.192113543914724,spring
Moscow,2019-05-01,8.446854262809396,spring
Moscow,2019-05-02,-0.1850347180710834,spring
Moscow,2019-05-03,-0.39977748255587997,spring
Moscow,2019-05-04,-7.128670148716523,spring
Moscow,2019-05-05,2.8612186181876345,spring
Moscow,2019-05-06,14.166694158739704,spring
Moscow,2019-05-07,10.959703650059005,spring
Moscow,2019-05-08,6.796910710306763,spring
Moscow,2019-05-09,5.444177297896716,spring
Moscow,2019-05-10,13.820061109327979,spring
Moscow,2019-05-11,13.148054759766225,spring
Moscow,2019-05-12,4.733849892412016,spring
Moscow,2019-05-13,4.29826519007237,spring
Moscow,2019-05-14,0.801174630134537,spring
Moscow,2019-05-15,6.525018510055549,spring
Moscow,2019-05-16,6.134759360850352,spring
Moscow,2019-05-17,7.570843133788614,spring
Moscow,2019-05-18,7.170290292448028,spring
Moscow,2019-05-19,2.033397041220477,spring
Moscow,2019-05-20,5.2204428411832,spring
Moscow,2019-05-21,12.867906342894315,spring
Moscow,2019-05-22,-2.8356175762117513,spring
Moscow,2019-05-23,1.3626046762482433,spring
Moscow,2019-05-24,-1.960088665603335,spring
Moscow,2019-05-25,8.209151435013865,spring
Moscow,2019-05-26,10.731187833303702,spring
Moscow,2019-05-27,4.121015882015653,spring
Moscow,2019-05-28,-2.6530720392657106,spring
Moscow,2019-05-29,9.088350002984692,spring
Moscow,2019-05-30,3.8630461914121814,spring
Moscow,2019-05-31,8.334165380807981,spring
Moscow,2019-06-01,22.149853255820226,summer
Moscow,2019-06-02,20.189529208642867,summer
Moscow,2019-06-03,21.417997876200044,summer
Moscow,2019-06-04,12.030502685458657,summer
Moscow,2019-06-05,25.578080385695856,summer
Moscow,2019-06-06,15.162234039663883,summer
Moscow,2019-06-07,20.32649331035204,summer
Moscow,2019-06-08,6.818308759217377,summer
Moscow,2019-06-09,15.558382042216323,summer
Moscow,2019-06-10,15.954703536315932,summer
Moscow,2019-06-11,15.489597033813924,summer
Moscow,2019-06-12,21.278787947334102,summer
Moscow,2019-06-13,20.684476564842907,summer
Moscow,2019-06-14,16.794341653500837,summer
Moscow,2019-06-15,24.243846363917164,summer
Moscow,2019-06-16,13.653345036693704,summer
Moscow,2019-06-17,19.385809632378958,summer
Moscow,2019-06-18,24.550838836134485,summer
Moscow,2019-06-19,10.651769065680163,summer
Moscow,2019-06-20,8.952159643816541,summer
Moscow,2019-06-21,19.031454071339382,summer
Moscow,2019-06-22,12.588715890257758,summer
Moscow,2019-06-23,21.760940530958333,summer
Moscow,2019-06-24,24.995357570755235,summer
Moscow,2019-06-25,19.643098211394694,summer
Moscow,2019-06-26,19.201098568860104,summer
Moscow,2019-06-27,22.785480315537196,summer
Moscow,2019-06-28,14.258246156982548,summer
Moscow,2019-06-29,19.730332759508386,summer
Moscow,2019-06-30,21.165213837811596,summer
Moscow,2019-07-01,15.43085435057332,summer
Moscow,2019-07-02,24.728406028962468,summer
Moscow,2019-07-03,14.955543182640263,summer
Moscow,2019-07-04,19.03439628398226,summer
Moscow,2019-07-05,12.903995005689442,summer
Moscow,2019-07-06,13.137476179833389,summer
Moscow,2019-07-07,15.105959199861061,summer
Moscow,2019-07-08,24.27230968563333,summer
Moscow,2019-07-09,22.205200896275368,summer
Moscow,2019-07-10,16.04043393356896,summer
Moscow,2019-07-11,18.398398209833733,summer
Moscow,2019-07-12,17.364378558925264,summer
Moscow,2019-07-13,14.721240941206974,summer
Moscow,2019-07-14,21.11041339850922,summer
Moscow,2019-07-15,18.840982456940782,summer
Moscow,2019-07-16,22.840468134152047,summer
Moscow,2019-07-17,18.403342598330127,summer
Moscow,2019-07-18,17.642059159406283,summer
Moscow,2019-07-19,20.92680084638582,summer
Moscow,2019-07-20,17.22818106407528,summer
Moscow,2019-07-21,23.085826546347878,summer
Moscow,2019-07-22,27.29152562266861,summer
Moscow,2019-07-23,16.978442825985223,summer
Moscow,2019-07-24,18.48847889892089,summer
Moscow,2019-07-25,15.35803593831776,summer
Moscow,2019-07-26,14.751359879469106,summer
Moscow,2019-07-27,16.765397332679957,summer
Moscow,2019-07-28,12.742029905792423,summer
Moscow,2019-07-29,8.3512009683102,summer
Moscow,2019-07-30,21.695626359684287,summer
Moscow,2019-07-31,22.426313102560712,summer
Moscow,2019-08-01,16.616063849934722,summer
Moscow,2019-08-02,15.846648280221906,summer
Moscow,2019-08-03,24.84935768421996,summer
Moscow,2019-08-04,25.944650589612063,summer
Moscow,2019-08-05,17.09182420545157,summer
Moscow,2019-08-06,27.582444633115404,summer
Moscow,2019-08-07,28.011997068788666,summer
Moscow,2019-08-08,24.637937462294296,summer
Moscow,2019-08-09,12.340502561507085,summer
Moscow,2019-08-10,9.46508879343504,summer
Moscow,2019-08-11,9.202655096608149,summer
Moscow,2019-08-12,10.951538561336516,summer
Moscow,2019-08-13,22.649567920233885,summer
Moscow,2019-08-14,11.608529762845908,summer
Moscow,2019-08-15,27.97928494798618,summer
Moscow,2019-08-16,14.946889784094623,summer
Moscow,2019-08-17,22.6313405608808,summer
Moscow,2019-08-18,26.85554363368586,summer
Moscow,2019-08-19,13.198944233507504,summer
Moscow,2019-08-20,14.708945755623244,summer
Moscow,2019-08-21,20.82963531006216,summer
Moscow,2019-08-22,21.208425220672513,summer
Moscow,2019-08-23,14.433811051626671,summer
Moscow,2019-08-24,21.192043378329352,summer
Moscow,2019-08-25,18.2768449168833,summer
Moscow,2019-08-26,28.482985954913715,summer
Moscow,2019-08-27,20.50209926390214,summer
Moscow,2019-08-28,23.864419545624486,summer
Moscow,2019-08-29,18.884132715126835,summer
Moscow,2019-08-30,18.484247262527024,summer
Moscow,2019-08-31,8.966067551222736,summer
Moscow,2019-09-01,4.537203935691888,autumn
Moscow,2019-09-02,11.870762033993163,autumn
Moscow,2019-09-03,11.994674336945208,autumn
Moscow,2019-09-04,8.156401274808116,autumn
Moscow,2019-09-05,1.9323593049482852,autumn
Moscow,2019-09-06,5.32618954612494,autumn
Moscow,2019-09-07,10.860577068485782,autumn
Moscow,2019-09-08,12.53168665623421,autumn
Moscow,2019-09-09,14.700740412199567,autumn
Moscow,2019-09-10,9.30278911085546,autumn
Moscow,2019-09-11,12.04014743966897,autumn
Moscow,2019-09-12,12.544741202404168,autumn
Moscow,2019-09-13,8.418854288335963,autumn
Moscow,2019-09-14,13.661287978072084,autumn
Moscow,2019-09-15,8.837301376951912,autumn
Moscow,2019-09-16,13.886422660887122,autumn
Moscow,2019-09-17,6.1024772130909675,autumn
Moscow,2019-09-18,2.3069468415814907,autumn
Moscow,2019-09-19,12.208868435213844,autumn
Moscow,2019-09-20,1.719519183919636,autumn
Moscow,2019-09-21,2.2358097731279507,autumn
Moscow,2019-09-22,3.876758359011226,autumn
Moscow,2019-09-23,9.040391379283701,autumn
Moscow,2019-09-24,6.054016615421762,autumn
Moscow,2019-09-25,3.9776307064358827,autumn
Moscow,2019-09-26,13.42780479827169,autumn
Moscow,2019-09-27,2.0830721490514534,autumn
Moscow,2019-09-28,4.646218335093779,autumn
Moscow,2019-09-29,8.913710446722812,autumn
Moscow,2019-09-30,8.499659972644343,autumn
Moscow,2019-10-01,13.043656612081652,autumn
Moscow,2019-10-02,7.378778962520813,autumn
Moscow,2019-10-03,2.6736068878046293,autumn
Moscow,2019-10-04,-1.8059407326791366,autumn
Moscow,2019-10-05,19.286964314304647,autumn
Moscow,2019-10-06,14.17853258923084,autumn
Moscow,2019-10-07,5.212253798514074,autumn
Moscow,2019-10-08,6.299450697341482,autumn
Moscow,2019-10-09,14.927239787349189,autumn
Moscow,2019-10-10,3.393864534078771,autumn
Moscow,2019-10-11,1.266053403278784,autumn
Moscow,2019-10-12,10.779106536586887,autumn
Moscow,2019-10-13,9.007280552186828,autumn
Moscow,2019-10-14,11.813660694057907,autumn
Moscow,2019-10-15,10.876395970704028,autumn
Moscow,2019-10-16,16.28786383932539,autumn
Moscow,2019-10-17,1.5505519088067636,autumn
Moscow,2019-10-18,9.293275666481017,autumn
Moscow,2019-10-19,3.2539191864321664,autumn
Moscow,2019-10-20,12.475412496345022,autumn
Moscow,2019-10-21,8.488405648865184,autumn
Moscow,2019-10-22,2.527016015326506,autumn
Moscow,2019-10-23,-2.0777013168785157,autumn
Moscow,2019-10-24,7.142745836581753,autumn
Moscow,2019-10-25,0.09109682884886716,autumn
Moscow,2019-10-26,0.2081131666197651,autumn
Moscow,2019-10-27,-0.36505519801833053,autumn
Moscow,2019-10-28,9.07841785908773,autumn
Moscow,2019-10-29,4.76319007534195,autumn
Moscow,2019-10-30,7.729654865974902,autumn
Moscow,2019-10-31,11.11426950723801,autumn
Moscow,2019-11-01,7.478207032636879,autumn
Moscow,2019-11-02,11.24467085244514,autumn
Moscow,2019-11-03,12.20166279243367,autumn
Moscow,2019-11-04,7.091622588031906,autumn
Moscow,2019-11-05,9.908385479803675,autumn
Moscow,2019-11-06,10.63081502389952,autumn
Moscow,2019-11-07,-1.8262314496128642,autumn
Moscow,2019-11-08,2.3177283188487756,autumn
Moscow,2019-11-09,11.95582767761357,autumn
Moscow,2019-11-10,3.8637958838183852,autumn
Moscow,2019-11-11,-2.929113917710376,autumn
Moscow,2019-11-12,1.6573992822189698,autumn
Moscow,2019-11-13,2.027893971770541,autumn
Moscow,2019-11-14,11.433654538015457,autumn
Moscow,2019-11-15,-0.7272112550305323,autumn
Moscow,2019-11-16,5.869992706659071,autumn
Moscow,2019-11-17,2.658514749334481,autumn
Moscow,2019-11-18,19.404908634056127,autumn
Moscow,2019-11-19,10.87150616783865,autumn
Moscow,2019-11-20,9.205053180046235,autumn
Moscow,2019-11-21,9.428900193016062,autumn
Moscow,2019-11-22,10.04076389274588,autumn
Moscow,2019-11-23,14.958979965740273,autumn
Moscow,2019-11-24,8.16456908686081,autumn
Moscow,2019-11-25,12.108516952545394,autumn
Moscow,2019-11-26,8.055527432422537,autumn
Moscow,2019-11-27,5.636198154982484,autumn
Moscow,2019-11-28,14.015760534277497,autumn
Moscow,2019-11-29,8.769154418573855,autumn
Moscow,2019-11-30,2.6194666482238214,autumn
Moscow,2019-12-01,-16.752137525856707,winter
Moscow,2019-12-02,-8.46043167263149,winter
Moscow,2019-12-03,-10.352750496865093,winter
Moscow,2019-12-04,-4.5553629706298695,winter
Moscow,2019-12-05,-11.102523072315119,winter
Moscow,2019-12-06,-11.487288947058417,winter
Moscow,2019-12-07,-13.07289921071442,winter
Moscow,2019-12-08,-3.5246082485543635,winter
Moscow,2019-12-09,-3.3549792743865137,winter
Moscow,2019-12-10,-10.209181252023491,winter
Moscow,2019-12-11,-13.037135894956867,winter
Moscow,2019-12-12,-16.410304009142024,winter
Moscow,2019-12-13,-14.637890260215121,winter
Moscow,2019-12-14,-2.8535728971766705,winter
Moscow,2019-12-15,-8.853438368989366,winter
Moscow,2019-12-16,-3.4810861696257813,winter
Moscow,2019-12-17,-9.79494223957943,winter
Moscow,2019-12-18,-10.277667083333291,winter
Moscow,2019-12-19,-15.640470035077225,winter
Moscow,2019-12-20,-7.941290220098198,winter
Moscow,2019-12-21,-13.018980085083172,winter
Moscow,2019-12-22,-7.544968183176398,winter
Moscow,2019-12-23,-10.372981452425583,winter
Moscow,2019-12-24,-13.156666460736478,winter
Moscow,2019-12-25,-10.575714559745744,winter
Moscow,2019-12-26,-15.540597167446577,winter
Moscow,2019-12-27,-6.623778198435566,winter
Moscow,2019-12-28,-4.872534525328566,winter
Moscow,2019-12-29,-10.240510035810882,winter
Sydney,2010-01-01,13.884316036460161,winter
Sydney,2010-01-02,12.978264593893721,winter
Sydney,2010-01-03,11.95423976910481,winter
Sydney,2010-01-04,12.080838330426094,winter
Sydney,2010-01-05,4.759486274413528,winter
Sydney,2010-01-06,12.09659471135802,winter
Sydney,2010-01-07,6.274367462679431,winter
Sydney,2010-01-08,17.72694362939206,winter
Sydney,2010-01-09,13.454745212429774,winter
Sydney,2010-01-10,10.641941849252476,winter
Sydney,2010-01-11,10.234206377588329,winter
Sydney,2010-01-12,14.038734232457774,winter
Sydney,2010-01-13,19.059508222062796,winter
Sydney,2010-01-14,10.998406339815046,winter
Sydney,2010-01-15,14.722311150292748,winter
Sydney,2010-01-16,16.18459260464052,winter
Sydney,2010-01-17,8.40891575309948,winter
Sydney,2010-01-18,14.463599661076193,winter
Sydney,2010-01-19,15.36012879985832,winter
Sydney,2010-01-20,11.447224985489008,winter
Sydney,2010-01-21,11.28085450063008,winter
Sydney,2010-01-22,8.91666095388685,winter
Sydney,2010-01-23,17.970224808994843,winter
Sydney,2010-01-24,8.764143419135383,winter
Sydney,2010-01-25,11.089688867796818,winter
Sydney,2010-01-26,13.119658623204256,winter
Sydney,2010-01-27,13.977402494019914,winter
Sydney,2010-01-28,11.491500199767739,winter
Sydney,2010-01-29,15.94877553636202,winter
Sydney,2010-01-30,20.95910194638478,winter
Sydney,2010-01-31,15.257779557066511,winter
Sydney,2010-02-01,4.081527232534583,winter
Sydney,2010-02-02,14.6343988427987,winter
Sydney,2010-02-03,10.50757165230042,winter
Sydney,2010-02-04,11.318153149231144,winter
Sydney,2010-02-05,23.234640775398848,winter
Sydney,2010-02-06,16.543139171685684,winter
Sydney,2010-02-07,12.956757179520944,winter
Sydney,2010-02-08,23.22437038468858,winter
Sydney,2010-02-09,12.180071780308612,winter
Sydney,2010-02-10,9.718565831251027,winter
Sydney,2010-02-11,18.603682531944322,winter
Sydney,2010-02-12,13.781865535015468,winter
Sydney,2010-02-13,7.746887968500055,winter
Sydney,2010-02-14,12.528328464166869,winter
Sydney,2010-02-15,8.629641960552338,winter
Sydney,2010-02-16,12.39593352149284,winter
Sydney,2010-02-17,4.967842674172152,winter
Sydney,2010-02-18,4.44096056428195,winter
Sydney,2010-02-19,11.482230031000494,winter
Sydney,2010-02-20,15.835106696802852,winter
Sydney,2010-02-21,7.4476063824316885,winter
Sydney,2010-02-22,17.08117781695929,winter
Sydney,2010-02-23,6.650776822421417,winter
Sydney,2010-02-24,11.59385732613793,winter
Sydney,2010-02-25,8.194266482698982,winter
Sydney,2010-02-26,12.953173606276673,winter
Sydney,2010-02-27,11.75876999507552,winter
Sydney,2010-02-28,2.3437100818113983,winter
Sydney,2010-03-01,22.006252223357585,spring
Sydney,2010-03-02,16.982359899900246,spring
Sydney,2010-03-03,21.101094161899997,spring
Sydney,2010-03-04,24.682801563187372,spring
Sydney,2010-03-05,20.025161806584293,spring
Sydney,2010-03-06,15.240862703348862,spring
Sydney,2010-03-07,25.12119117739875,spring
Sydney,2010-03-08,20.022134468843163,spring
Sydney,2010-03-09,13.005828169955665,spring
Sydney,2010-03-10,17.923352603172916,spring
Sydney,2010-03-11,11.260292991406608,spring
Sydney,2010-03-12,11.482079134935816,spring
Sydney,2010-03-13,17.926675549292987,spring
Sydney,2010-03-14,21.62392903782355,spring
Sydney,2010-03-15,17.13086381620335,spring
Sydney,2010-03-16,17.895118193090553,spring
Sydney,2010-03-17,14.816715178085792,spring
Sydney,2010-03-18,16.863905484230372,spring
Sydney,2010-03-19,25.36003920742734,spring
Sydney,2010-03-20,7.228691207458894,spring
Sydney,2010-03-21,22.986026909490487,spring
Sydney,2010-03-22,15.340200268549626,spring
Sydney,2010-03-23,21.13107717086583,spring
Sydney,2010-03-24,19.407769882003333,spring
Sydney,2010-03-25,17.650161080370502,spring
Sydney,2010-03-26,20.53632286660786,spring
Sydney,2010-03-27,29.792750420133363,spring
Sydney,2010-03-28,17.309183388834857,spring
Sydney,2010-03-29,13.207218573648417,spring
